ID,Age,Overall,Potential,Wage,Special,International Reputation,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
205049,24,65,71,2000000.0,1449,1.0,183,37.0,21.0,63.0,63.0,26.0,33.0,41.0,31.0,57.0,49.0,56.0,38.0,59.0,56.0,62.0,45.0,50.0,73.0,82.0,25.0,63.0,63.0,27.0,31.0,49.0,56.0,63.0,67.0,62.0,8.0,11.0,12.0,14.0,12.0
220665,23,65,72,4000000.0,1402,1.0,194,32.0,24.0,63.0,55.0,23.0,39.0,30.0,29.0,38.0,45.0,55.0,49.0,55.0,55.0,48.0,41.0,73.0,66.0,84.0,21.0,58.0,65.0,30.0,36.0,39.0,52.0,65.0,67.0,62.0,7.0,9.0,14.0,15.0,10.0
223993,23,65,73,4000000.0,1633,1.0,150,56.0,55.0,42.0,62.0,47.0,70.0,52.0,45.0,58.0,68.0,81.0,79.0,90.0,57.0,90.0,53.0,82.0,58.0,49.0,51.0,40.0,24.0,58.0,61.0,53.0,48.0,35.0,28.0,34.0,9.0,11.0,10.0,10.0,15.0
225529,23,65,72,3000000.0,1668,1.0,172,43.0,39.0,65.0,60.0,39.0,51.0,41.0,39.0,59.0,52.0,76.0,73.0,74.0,59.0,72.0,64.0,82.0,65.0,69.0,42.0,69.0,66.0,47.0,39.0,47.0,47.0,55.0,68.0,64.0,10.0,11.0,11.0,9.0,8.0
190457,26,65,65,1000000.0,1781,1.0,185,62.0,58.0,58.0,58.0,59.0,63.0,64.0,58.0,59.0,62.0,77.0,80.0,70.0,58.0,69.0,66.0,57.0,85.0,74.0,60.0,66.0,56.0,58.0,65.0,59.0,66.0,33.0,48.0,46.0,14.0,9.0,12.0,7.0,11.0
208122,28,65,66,1000000.0,1654,1.0,172,65.0,26.0,59.0,58.0,34.0,57.0,40.0,38.0,59.0,64.0,73.0,75.0,71.0,68.0,73.0,57.0,65.0,71.0,70.0,36.0,52.0,64.0,49.0,49.0,38.0,68.0,60.0,69.0,63.0,13.0,9.0,15.0,6.0,8.0
226810,25,65,70,4000000.0,1592,1.0,172,56.0,30.0,58.0,52.0,26.0,53.0,40.0,33.0,50.0,63.0,69.0,74.0,66.0,63.0,42.0,48.0,77.0,76.0,75.0,39.0,69.0,64.0,40.0,45.0,37.0,51.0,62.0,64.0,65.0,9.0,8.0,14.0,14.0,11.0
230906,24,65,70,1000000.0,1736,1.0,168,44.0,67.0,69.0,66.0,58.0,65.0,60.0,50.0,60.0,69.0,59.0,72.0,73.0,64.0,69.0,55.0,62.0,69.0,70.0,65.0,41.0,43.0,68.0,68.0,68.0,66.0,30.0,55.0,49.0,14.0,10.0,7.0,9.0,8.0
235514,24,65,71,6000000.0,1378,1.0,176,31.0,20.0,63.0,63.0,25.0,26.0,23.0,27.0,55.0,55.0,63.0,64.0,52.0,61.0,53.0,34.0,62.0,61.0,74.0,22.0,59.0,61.0,27.0,29.0,35.0,58.0,63.0,66.0,64.0,9.0,6.0,8.0,9.0,8.0
225531,22,65,71,2000000.0,1677,1.0,172,70.0,35.0,66.0,64.0,26.0,40.0,68.0,62.0,66.0,63.0,67.0,67.0,64.0,57.0,63.0,56.0,68.0,66.0,70.0,32.0,58.0,60.0,29.0,44.0,71.0,61.0,65.0,67.0,65.0,10.0,11.0,13.0,7.0,7.0
237563,20,65,76,2000000.0,1531,1.0,165,25.0,70.0,72.0,46.0,53.0,67.0,53.0,24.0,33.0,65.0,80.0,89.0,65.0,47.0,54.0,57.0,69.0,55.0,81.0,62.0,77.0,16.0,53.0,51.0,53.0,52.0,24.0,23.0,19.0,12.0,9.0,10.0,8.0,9.0
239611,23,65,72,10000000.0,1570,1.0,154,53.0,68.0,58.0,51.0,48.0,65.0,56.0,60.0,30.0,63.0,79.0,75.0,68.0,57.0,60.0,62.0,69.0,76.0,68.0,58.0,36.0,18.0,69.0,55.0,58.0,64.0,29.0,15.0,17.0,9.0,12.0,7.0,11.0,10.0
240891,22,65,72,1000000.0,1613,1.0,150,57.0,60.0,39.0,64.0,59.0,71.0,58.0,42.0,58.0,65.0,76.0,78.0,77.0,58.0,79.0,60.0,67.0,65.0,42.0,54.0,46.0,25.0,57.0,62.0,40.0,54.0,34.0,35.0,29.0,7.0,15.0,9.0,15.0,10.0
201212,25,65,68,4000000.0,1542,1.0,172,61.0,24.0,69.0,58.0,26.0,47.0,29.0,29.0,53.0,50.0,58.0,59.0,65.0,61.0,50.0,47.0,83.0,84.0,70.0,34.0,61.0,58.0,30.0,50.0,31.0,54.0,63.0,64.0,65.0,13.0,15.0,9.0,15.0,11.0
206332,26,65,66,1000000.0,1708,1.0,179,54.0,54.0,54.0,67.0,47.0,62.0,54.0,55.0,64.0,66.0,53.0,54.0,49.0,59.0,61.0,65.0,51.0,71.0,70.0,61.0,59.0,63.0,58.0,59.0,59.0,62.0,61.0,64.0,61.0,12.0,8.0,7.0,12.0,14.0
212732,27,65,66,2000000.0,1728,1.0,165,58.0,41.0,52.0,61.0,40.0,57.0,58.0,55.0,54.0,59.0,76.0,85.0,69.0,57.0,65.0,51.0,82.0,81.0,63.0,40.0,62.0,58.0,53.0,50.0,54.0,55.0,63.0,64.0,64.0,15.0,9.0,13.0,12.0,7.0
219900,26,65,66,1000000.0,1744,1.0,170,63.0,42.0,62.0,70.0,46.0,64.0,44.0,44.0,65.0,68.0,77.0,73.0,59.0,63.0,68.0,67.0,59.0,61.0,66.0,65.0,61.0,62.0,59.0,59.0,47.0,63.0,60.0,63.0,60.0,7.0,11.0,14.0,8.0,7.0
199165,29,65,65,2000000.0,1788,1.0,179,59.0,51.0,63.0,53.0,50.0,60.0,65.0,71.0,53.0,60.0,66.0,65.0,66.0,64.0,59.0,63.0,75.0,70.0,81.0,68.0,64.0,63.0,61.0,54.0,50.0,63.0,62.0,63.0,62.0,6.0,9.0,9.0,11.0,12.0
200701,26,65,66,1000000.0,1585,1.0,183,52.0,64.0,65.0,55.0,64.0,57.0,49.0,57.0,47.0,60.0,65.0,71.0,61.0,63.0,57.0,67.0,72.0,72.0,83.0,61.0,51.0,17.0,66.0,41.0,48.0,64.0,23.0,18.0,20.0,7.0,14.0,10.0,13.0,15.0
212477,30,65,65,1000000.0,1678,1.0,187,47.0,47.0,53.0,71.0,45.0,56.0,29.0,45.0,67.0,64.0,53.0,66.0,64.0,64.0,70.0,71.0,58.0,74.0,67.0,67.0,60.0,57.0,32.0,62.0,58.0,73.0,65.0,62.0,55.0,6.0,9.0,15.0,9.0,10.0
163581,33,65,65,3000000.0,1494,1.0,174,52.0,23.0,62.0,57.0,17.0,48.0,53.0,26.0,55.0,54.0,45.0,38.0,52.0,61.0,55.0,58.0,65.0,67.0,79.0,31.0,72.0,64.0,33.0,54.0,33.0,65.0,65.0,61.0,59.0,7.0,14.0,8.0,11.0,15.0
232445,25,65,66,1000000.0,1533,1.0,183,41.0,41.0,63.0,56.0,46.0,47.0,46.0,48.0,53.0,53.0,52.0,54.0,45.0,57.0,56.0,55.0,69.0,59.0,74.0,44.0,64.0,61.0,30.0,35.0,40.0,61.0,60.0,70.0,68.0,8.0,8.0,9.0,15.0,6.0
238589,28,65,66,1000000.0,1174,1.0,203,19.0,18.0,77.0,41.0,21.0,22.0,22.0,17.0,28.0,31.0,34.0,33.0,34.0,53.0,36.0,33.0,61.0,36.0,91.0,19.0,72.0,60.0,21.0,25.0,30.0,48.0,64.0,66.0,62.0,8.0,9.0,10.0,7.0,14.0
209662,27,65,65,3000000.0,1661,1.0,176,65.0,49.0,44.0,59.0,50.0,72.0,66.0,49.0,46.0,71.0,80.0,89.0,70.0,51.0,75.0,63.0,66.0,67.0,71.0,64.0,37.0,43.0,53.0,55.0,54.0,50.0,44.0,22.0,23.0,12.0,16.0,15.0,9.0,11.0
217086,28,65,65,6000000.0,1818,1.0,154,54.0,64.0,62.0,67.0,59.0,64.0,45.0,35.0,62.0,66.0,73.0,76.0,64.0,60.0,74.0,67.0,76.0,75.0,69.0,68.0,67.0,55.0,63.0,61.0,60.0,62.0,59.0,61.0,58.0,10.0,9.0,10.0,12.0,13.0
230654,21,65,74,5000000.0,1606,1.0,152,64.0,31.0,54.0,54.0,34.0,65.0,35.0,36.0,52.0,69.0,79.0,75.0,78.0,59.0,71.0,34.0,58.0,81.0,58.0,29.0,59.0,58.0,52.0,41.0,48.0,59.0,64.0,63.0,60.0,5.0,8.0,14.0,6.0,12.0
242686,21,65,73,2000000.0,1661,1.0,159,60.0,59.0,52.0,64.0,54.0,68.0,61.0,58.0,53.0,65.0,69.0,66.0,70.0,63.0,66.0,68.0,55.0,72.0,56.0,60.0,42.0,36.0,61.0,63.0,58.0,62.0,50.0,34.0,34.0,7.0,13.0,13.0,6.0,5.0
224255,24,65,70,1000000.0,1494,1.0,154,50.0,25.0,65.0,62.0,22.0,41.0,38.0,42.0,57.0,49.0,66.0,56.0,52.0,55.0,60.0,49.0,74.0,66.0,75.0,31.0,65.0,70.0,25.0,38.0,36.0,48.0,65.0,60.0,57.0,15.0,8.0,7.0,7.0,6.0
176383,32,65,65,1000000.0,1837,1.0,161,58.0,59.0,62.0,65.0,50.0,63.0,63.0,60.0,62.0,64.0,67.0,69.0,65.0,64.0,66.0,69.0,74.0,75.0,72.0,52.0,66.0,63.0,64.0,66.0,58.0,68.0,62.0,60.0,60.0,14.0,10.0,13.0,14.0,8.0
212736,24,64,70,2000000.0,1653,1.0,176,38.0,52.0,68.0,64.0,31.0,53.0,40.0,34.0,62.0,60.0,61.0,69.0,62.0,61.0,55.0,55.0,67.0,70.0,81.0,46.0,62.0,64.0,57.0,55.0,37.0,59.0,59.0,65.0,62.0,14.0,13.0,10.0,12.0,14.0
190720,30,64,64,2000000.0,1552,1.0,170,55.0,62.0,69.0,55.0,57.0,55.0,50.0,21.0,32.0,56.0,87.0,87.0,72.0,55.0,62.0,67.0,88.0,48.0,68.0,58.0,58.0,20.0,60.0,50.0,46.0,60.0,19.0,14.0,12.0,14.0,12.0,15.0,13.0,15.0
212481,24,64,68,1000000.0,1706,1.0,183,54.0,65.0,61.0,66.0,60.0,62.0,43.0,40.0,58.0,66.0,54.0,55.0,62.0,65.0,50.0,67.0,57.0,67.0,69.0,62.0,67.0,56.0,62.0,61.0,56.0,51.0,58.0,58.0,51.0,12.0,15.0,13.0,6.0,8.0
212737,24,64,66,1000000.0,1706,1.0,165,58.0,48.0,54.0,59.0,29.0,61.0,59.0,67.0,56.0,60.0,83.0,85.0,84.0,62.0,76.0,54.0,60.0,79.0,62.0,49.0,51.0,47.0,55.0,57.0,69.0,54.0,38.0,49.0,48.0,7.0,9.0,13.0,7.0,11.0
238593,23,64,70,1000000.0,1569,1.0,168,39.0,41.0,55.0,63.0,37.0,51.0,28.0,29.0,63.0,62.0,60.0,67.0,62.0,64.0,59.0,43.0,77.0,64.0,68.0,38.0,65.0,67.0,41.0,52.0,37.0,58.0,66.0,59.0,58.0,7.0,14.0,15.0,12.0,6.0
176897,33,64,64,1000000.0,1742,1.0,161,71.0,45.0,45.0,56.0,11.0,59.0,65.0,70.0,63.0,65.0,68.0,63.0,67.0,65.0,75.0,70.0,45.0,76.0,61.0,69.0,73.0,71.0,59.0,48.0,68.0,47.0,64.0,60.0,49.0,10.0,10.0,9.0,6.0,6.0
244993,22,64,71,3000000.0,1836,1.0,159,60.0,33.0,49.0,68.0,57.0,66.0,65.0,68.0,62.0,68.0,72.0,75.0,73.0,58.0,73.0,73.0,72.0,71.0,69.0,67.0,73.0,60.0,41.0,64.0,60.0,66.0,59.0,63.0,62.0,11.0,12.0,7.0,13.0,12.0
196353,29,64,64,3000000.0,1736,1.0,143,69.0,29.0,46.0,60.0,47.0,58.0,68.0,71.0,62.0,61.0,68.0,65.0,72.0,64.0,70.0,57.0,84.0,80.0,56.0,47.0,64.0,55.0,47.0,51.0,54.0,66.0,62.0,62.0,59.0,8.0,12.0,10.0,7.0,11.0
201986,27,64,67,1000000.0,1534,1.0,179,50.0,19.0,60.0,57.0,24.0,47.0,33.0,23.0,55.0,57.0,63.0,66.0,64.0,60.0,74.0,40.0,80.0,64.0,75.0,29.0,71.0,61.0,35.0,50.0,43.0,47.0,58.0,63.0,62.0,7.0,13.0,8.0,13.0,10.0
216322,23,64,71,3000000.0,1589,1.0,168,54.0,63.0,58.0,57.0,54.0,61.0,50.0,36.0,43.0,62.0,80.0,81.0,90.0,64.0,74.0,59.0,61.0,62.0,63.0,63.0,31.0,21.0,59.0,60.0,54.0,58.0,21.0,24.0,24.0,9.0,14.0,15.0,7.0,15.0
224770,22,64,76,2000000.0,1569,1.0,146,50.0,62.0,46.0,57.0,52.0,66.0,45.0,29.0,54.0,64.0,85.0,86.0,84.0,53.0,84.0,62.0,72.0,71.0,46.0,56.0,34.0,27.0,60.0,54.0,57.0,55.0,19.0,16.0,18.0,11.0,11.0,9.0,13.0,16.0
225026,22,64,73,1000000.0,1577,1.0,161,57.0,31.0,58.0,65.0,34.0,56.0,51.0,31.0,63.0,62.0,60.0,69.0,64.0,61.0,60.0,42.0,62.0,66.0,67.0,36.0,64.0,62.0,36.0,44.0,36.0,57.0,60.0,66.0,63.0,10.0,9.0,11.0,7.0,14.0
243714,19,64,78,1000000.0,1589,1.0,168,61.0,35.0,53.0,63.0,32.0,59.0,42.0,38.0,64.0,62.0,64.0,63.0,63.0,62.0,53.0,48.0,64.0,69.0,65.0,33.0,63.0,64.0,38.0,58.0,47.0,51.0,57.0,64.0,57.0,10.0,7.0,9.0,15.0,7.0
201219,26,64,66,1000000.0,1756,1.0,154,57.0,34.0,54.0,68.0,55.0,63.0,62.0,60.0,64.0,64.0,66.0,67.0,71.0,59.0,72.0,54.0,70.0,72.0,62.0,58.0,51.0,63.0,56.0,66.0,59.0,68.0,65.0,57.0,59.0,7.0,8.0,15.0,7.0,11.0
229379,20,64,76,8000000.0,1546,1.0,150,50.0,45.0,38.0,66.0,53.0,68.0,53.0,48.0,57.0,66.0,72.0,61.0,73.0,53.0,75.0,52.0,54.0,56.0,37.0,48.0,34.0,31.0,63.0,69.0,51.0,60.0,59.0,29.0,31.0,11.0,14.0,12.0,7.0,10.0
230403,34,64,64,3000000.0,1383,1.0,183,43.0,19.0,50.0,60.0,20.0,21.0,16.0,45.0,44.0,35.0,45.0,43.0,45.0,53.0,48.0,50.0,70.0,63.0,71.0,45.0,68.0,64.0,20.0,26.0,49.0,58.0,73.0,72.0,58.0,14.0,16.0,16.0,10.0,11.0
231171,25,64,66,4000000.0,1571,1.0,154,50.0,45.0,60.0,64.0,31.0,49.0,41.0,37.0,65.0,57.0,43.0,45.0,60.0,53.0,43.0,63.0,73.0,72.0,70.0,48.0,73.0,59.0,39.0,55.0,43.0,50.0,62.0,66.0,64.0,14.0,8.0,6.0,5.0,8.0
232963,24,64,70,3000000.0,1675,1.0,163,53.0,60.0,59.0,61.0,54.0,71.0,51.0,40.0,43.0,65.0,90.0,90.0,88.0,57.0,79.0,60.0,75.0,74.0,62.0,49.0,59.0,19.0,61.0,48.0,63.0,60.0,36.0,22.0,33.0,10.0,13.0,13.0,7.0,10.0
244739,24,64,70,1000000.0,1654,1.0,150,53.0,45.0,39.0,68.0,37.0,63.0,63.0,57.0,64.0,66.0,75.0,72.0,73.0,62.0,74.0,50.0,58.0,73.0,48.0,47.0,55.0,57.0,59.0,60.0,46.0,55.0,43.0,55.0,44.0,8.0,10.0,9.0,9.0,12.0
199684,26,64,65,1000000.0,1504,1.0,176,33.0,25.0,59.0,50.0,29.0,48.0,35.0,34.0,52.0,50.0,66.0,72.0,71.0,60.0,63.0,28.0,77.0,66.0,70.0,38.0,70.0,64.0,29.0,42.0,27.0,59.0,60.0,64.0,62.0,13.0,10.0,15.0,15.0,7.0
212484,23,64,69,2000000.0,1626,1.0,150,61.0,62.0,59.0,56.0,48.0,64.0,46.0,46.0,56.0,62.0,91.0,90.0,61.0,58.0,72.0,62.0,74.0,70.0,62.0,51.0,38.0,20.0,56.0,53.0,63.0,51.0,24.0,36.0,34.0,8.0,13.0,13.0,8.0,9.0
220676,23,64,73,1000000.0,1432,1.0,187,35.0,40.0,61.0,57.0,29.0,30.0,32.0,32.0,47.0,56.0,61.0,61.0,46.0,60.0,38.0,41.0,63.0,66.0,81.0,42.0,56.0,63.0,25.0,31.0,38.0,56.0,61.0,65.0,62.0,11.0,9.0,7.0,16.0,10.0
233732,20,64,76,1000000.0,1506,1.0,165,32.0,64.0,62.0,52.0,46.0,65.0,40.0,31.0,33.0,66.0,84.0,88.0,78.0,59.0,68.0,61.0,64.0,69.0,56.0,50.0,34.0,17.0,59.0,53.0,62.0,64.0,31.0,17.0,15.0,11.0,14.0,9.0,8.0,8.0
241924,21,64,73,2000000.0,1655,1.0,172,48.0,48.0,66.0,68.0,47.0,57.0,41.0,43.0,57.0,61.0,56.0,64.0,66.0,63.0,55.0,61.0,64.0,56.0,71.0,40.0,63.0,60.0,45.0,61.0,50.0,54.0,66.0,65.0,60.0,15.0,15.0,9.0,7.0,7.0
177668,31,64,64,1000000.0,1590,1.0,161,67.0,50.0,23.0,71.0,48.0,62.0,74.0,72.0,73.0,66.0,51.0,45.0,58.0,61.0,73.0,42.0,52.0,42.0,49.0,47.0,50.0,51.0,59.0,68.0,70.0,62.0,40.0,45.0,24.0,9.0,13.0,13.0,16.0,6.0
209413,27,64,65,2000000.0,1597,1.0,194,49.0,49.0,66.0,59.0,32.0,54.0,43.0,32.0,60.0,58.0,51.0,53.0,33.0,59.0,36.0,62.0,73.0,74.0,85.0,49.0,75.0,62.0,45.0,58.0,41.0,65.0,60.0,65.0,62.0,8.0,6.0,14.0,13.0,11.0
220421,24,64,68,4000000.0,1627,1.0,148,56.0,61.0,36.0,63.0,44.0,62.0,49.0,41.0,57.0,63.0,79.0,72.0,81.0,54.0,83.0,66.0,52.0,67.0,48.0,51.0,53.0,37.0,62.0,60.0,46.0,59.0,47.0,36.0,46.0,8.0,9.0,16.0,9.0,13.0
228357,20,64,81,4000000.0,1632,1.0,168,55.0,57.0,64.0,63.0,57.0,74.0,55.0,48.0,50.0,72.0,75.0,72.0,71.0,54.0,66.0,54.0,66.0,44.0,64.0,47.0,54.0,32.0,54.0,58.0,53.0,53.0,50.0,42.0,37.0,8.0,12.0,7.0,8.0,9.0
230917,24,64,73,2000000.0,1602,1.0,165,46.0,35.0,63.0,72.0,44.0,52.0,48.0,42.0,43.0,62.0,61.0,61.0,57.0,56.0,64.0,58.0,63.0,68.0,64.0,42.0,59.0,61.0,37.0,58.0,49.0,53.0,56.0,65.0,69.0,5.0,9.0,12.0,13.0,8.0
239365,20,64,74,2000000.0,1528,1.0,172,30.0,64.0,62.0,53.0,57.0,52.0,50.0,42.0,50.0,56.0,63.0,71.0,67.0,66.0,59.0,68.0,65.0,70.0,80.0,49.0,58.0,20.0,67.0,40.0,62.0,60.0,22.0,19.0,17.0,15.0,6.0,13.0,8.0,7.0
190981,25,64,67,1000000.0,1618,1.0,170,57.0,60.0,62.0,59.0,59.0,60.0,46.0,27.0,44.0,63.0,76.0,76.0,78.0,60.0,73.0,62.0,81.0,61.0,68.0,58.0,39.0,44.0,61.0,47.0,48.0,57.0,52.0,19.0,16.0,8.0,11.0,15.0,12.0,16.0
206598,25,64,67,1000000.0,1713,1.0,143,61.0,64.0,40.0,66.0,74.0,65.0,70.0,58.0,57.0,69.0,74.0,64.0,78.0,58.0,86.0,70.0,63.0,64.0,55.0,63.0,37.0,38.0,53.0,58.0,51.0,56.0,54.0,36.0,35.0,8.0,10.0,12.0,7.0,15.0
232454,32,64,64,1000000.0,1328,1.0,154,21.0,17.0,45.0,63.0,23.0,28.0,27.0,21.0,22.0,54.0,51.0,51.0,36.0,70.0,59.0,39.0,71.0,68.0,65.0,23.0,56.0,66.0,27.0,33.0,31.0,52.0,65.0,69.0,68.0,12.0,8.0,13.0,14.0,12.0
234502,26,64,66,3000000.0,1620,1.0,183,48.0,34.0,64.0,64.0,34.0,56.0,36.0,34.0,60.0,63.0,63.0,69.0,55.0,58.0,64.0,55.0,75.0,75.0,68.0,41.0,62.0,59.0,42.0,49.0,57.0,63.0,60.0,62.0,62.0,9.0,7.0,8.0,14.0,13.0
177414,32,64,64,4000000.0,1628,1.0,190,40.0,68.0,71.0,61.0,60.0,47.0,45.0,35.0,50.0,62.0,38.0,53.0,48.0,60.0,56.0,66.0,93.0,82.0,87.0,59.0,76.0,47.0,67.0,60.0,62.0,65.0,33.0,19.0,15.0,12.0,14.0,13.0,16.0,13.0
244742,23,64,71,2000000.0,1691,1.0,165,60.0,57.0,42.0,64.0,44.0,69.0,66.0,50.0,62.0,67.0,76.0,77.0,78.0,49.0,75.0,61.0,58.0,64.0,64.0,57.0,45.0,42.0,56.0,54.0,56.0,60.0,51.0,45.0,42.0,13.0,15.0,10.0,8.0,14.0
218887,23,64,72,3000000.0,1704,1.0,168,47.0,40.0,50.0,65.0,57.0,65.0,49.0,48.0,64.0,70.0,69.0,65.0,61.0,59.0,70.0,62.0,61.0,78.0,59.0,45.0,59.0,65.0,43.0,67.0,64.0,65.0,57.0,57.0,58.0,10.0,13.0,7.0,12.0,8.0
229895,24,64,66,2000000.0,1802,1.0,157,72.0,50.0,56.0,62.0,46.0,63.0,71.0,55.0,70.0,63.0,68.0,65.0,67.0,55.0,67.0,57.0,76.0,72.0,61.0,60.0,67.0,61.0,56.0,60.0,60.0,53.0,54.0,62.0,61.0,10.0,9.0,23.0,10.0,13.0
235527,21,64,74,2000000.0,1713,1.0,143,53.0,53.0,57.0,52.0,67.0,62.0,63.0,50.0,48.0,64.0,91.0,91.0,90.0,68.0,89.0,66.0,82.0,69.0,45.0,57.0,38.0,32.0,56.0,55.0,65.0,47.0,33.0,35.0,32.0,12.0,5.0,12.0,9.0,12.0
190983,27,64,64,2000000.0,1474,1.0,170,46.0,19.0,64.0,53.0,32.0,43.0,40.0,33.0,51.0,45.0,65.0,62.0,54.0,56.0,54.0,39.0,71.0,58.0,76.0,32.0,68.0,62.0,28.0,49.0,30.0,52.0,63.0,64.0,63.0,6.0,11.0,10.0,12.0,15.0
223752,22,64,76,1000000.0,1564,1.0,165,52.0,39.0,71.0,46.0,46.0,34.0,35.0,29.0,46.0,49.0,61.0,68.0,58.0,61.0,57.0,52.0,84.0,75.0,80.0,45.0,55.0,66.0,48.0,41.0,37.0,57.0,55.0,61.0,63.0,8.0,10.0,8.0,15.0,9.0
232456,28,64,64,1000000.0,1441,1.0,172,68.0,21.0,40.0,53.0,20.0,45.0,28.0,32.0,22.0,56.0,63.0,66.0,60.0,66.0,54.0,21.0,73.0,76.0,79.0,22.0,56.0,65.0,45.0,39.0,31.0,47.0,64.0,69.0,63.0,5.0,13.0,8.0,12.0,6.0
233736,20,64,77,1000000.0,1699,1.0,168,64.0,62.0,38.0,64.0,45.0,68.0,59.0,67.0,60.0,68.0,63.0,71.0,72.0,59.0,65.0,46.0,53.0,53.0,71.0,55.0,42.0,56.0,62.0,70.0,55.0,60.0,55.0,56.0,50.0,8.0,9.0,7.0,12.0,14.0
238344,21,64,72,2000000.0,1562,1.0,187,49.0,69.0,67.0,60.0,59.0,52.0,54.0,39.0,52.0,53.0,65.0,65.0,66.0,57.0,42.0,66.0,74.0,61.0,71.0,58.0,37.0,38.0,68.0,40.0,70.0,53.0,32.0,30.0,30.0,9.0,5.0,9.0,8.0,7.0
192264,31,64,64,1000000.0,1615,1.0,128,66.0,55.0,20.0,67.0,57.0,69.0,69.0,52.0,60.0,67.0,66.0,69.0,83.0,45.0,65.0,58.0,72.0,58.0,31.0,61.0,49.0,48.0,54.0,66.0,66.0,50.0,48.0,12.0,15.0,16.0,15.0,9.0,14.0,13.0
215817,24,64,71,1000000.0,1510,1.0,194,39.0,68.0,67.0,63.0,54.0,55.0,50.0,39.0,41.0,58.0,42.0,52.0,33.0,59.0,61.0,70.0,63.0,58.0,88.0,64.0,44.0,42.0,62.0,56.0,62.0,61.0,28.0,16.0,19.0,10.0,11.0,16.0,10.0,10.0
224009,23,64,68,1000000.0,1657,1.0,161,62.0,32.0,58.0,61.0,42.0,66.0,60.0,44.0,52.0,62.0,74.0,78.0,57.0,59.0,62.0,44.0,57.0,78.0,80.0,32.0,74.0,54.0,50.0,48.0,42.0,64.0,60.0,61.0,63.0,6.0,8.0,7.0,16.0,8.0
226057,23,64,69,2000000.0,1576,1.0,165,55.0,24.0,61.0,57.0,31.0,62.0,30.0,32.0,54.0,60.0,79.0,73.0,61.0,59.0,76.0,23.0,77.0,64.0,71.0,27.0,72.0,62.0,48.0,43.0,41.0,53.0,59.0,63.0,62.0,12.0,7.0,13.0,9.0,9.0
236553,21,64,74,1000000.0,1537,1.0,172,43.0,65.0,55.0,52.0,59.0,63.0,49.0,44.0,35.0,64.0,76.0,79.0,70.0,58.0,68.0,68.0,71.0,74.0,67.0,58.0,42.0,16.0,61.0,50.0,57.0,48.0,14.0,18.0,15.0,6.0,9.0,13.0,8.0,10.0
241929,19,64,79,2000000.0,1541,1.0,152,55.0,29.0,45.0,61.0,27.0,62.0,35.0,32.0,40.0,60.0,74.0,67.0,61.0,61.0,70.0,27.0,62.0,63.0,53.0,34.0,55.0,68.0,56.0,52.0,46.0,55.0,63.0,62.0,66.0,10.0,7.0,12.0,12.0,14.0
138251,32,64,64,2000000.0,1617,1.0,161,56.0,17.0,64.0,62.0,18.0,57.0,53.0,48.0,53.0,53.0,78.0,82.0,81.0,60.0,77.0,49.0,80.0,76.0,71.0,21.0,70.0,56.0,19.0,55.0,29.0,56.0,60.0,61.0,59.0,8.0,15.0,11.0,12.0,6.0
169483,32,64,64,2000000.0,1329,1.0,183,34.0,23.0,69.0,58.0,23.0,29.0,35.0,30.0,40.0,47.0,35.0,42.0,44.0,51.0,31.0,44.0,66.0,60.0,81.0,28.0,70.0,57.0,15.0,37.0,34.0,59.0,61.0,63.0,58.0,10.0,8.0,14.0,16.0,16.0
236043,20,64,78,4000000.0,1732,1.0,161,53.0,45.0,57.0,68.0,50.0,63.0,48.0,45.0,63.0,67.0,71.0,65.0,77.0,60.0,69.0,59.0,63.0,68.0,59.0,51.0,67.0,57.0,63.0,63.0,50.0,59.0,60.0,61.0,60.0,9.0,12.0,10.0,7.0,12.0
225036,36,64,64,1000000.0,1562,1.0,174,47.0,64.0,71.0,62.0,59.0,59.0,49.0,63.0,43.0,57.0,61.0,64.0,51.0,58.0,59.0,62.0,69.0,67.0,80.0,61.0,43.0,15.0,60.0,52.0,69.0,48.0,25.0,32.0,13.0,8.0,8.0,11.0,12.0,8.0
230412,34,64,64,4000000.0,1610,1.0,165,54.0,24.0,65.0,62.0,54.0,45.0,50.0,44.0,58.0,48.0,68.0,59.0,63.0,56.0,68.0,41.0,68.0,52.0,53.0,42.0,61.0,65.0,44.0,45.0,57.0,41.0,70.0,61.0,68.0,15.0,11.0,14.0,10.0,15.0
231436,20,64,79,10000000.0,1538,1.0,161,56.0,44.0,37.0,58.0,48.0,71.0,52.0,49.0,49.0,68.0,84.0,79.0,79.0,49.0,80.0,50.0,59.0,64.0,55.0,45.0,48.0,27.0,57.0,60.0,50.0,60.0,26.0,26.0,23.0,9.0,13.0,11.0,5.0,7.0
240908,20,64,75,6000000.0,1404,1.0,172,39.0,32.0,65.0,52.0,32.0,48.0,33.0,29.0,41.0,55.0,41.0,42.0,57.0,56.0,44.0,49.0,52.0,61.0,72.0,24.0,62.0,61.0,41.0,32.0,40.0,49.0,66.0,66.0,61.0,7.0,11.0,6.0,13.0,14.0
